Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1250
Conversion Gain:	1024
Coarse Gain:	5
Fine Gain:	24
Upper Discriminator:	1733
Lower Discriminator:	-2
Calibration Coefficients:	-26.31868131868123	1.6791208791208792
Calibration Channels:	320	775
Calibration Energies:	511.0	1275.0
Elapsed Real Time:	502.66
Elapsed Live Time:	417.0
Start Time:	February 16, 2016, 03:52:27
End Time:	February 16, 2016, 04:00:50
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	273	349	115920	8581	38	490

Channel Data:
Channel	Energy	Counts
619	1013.0571428571429	368
620	1014.7362637362639	369
621	1016.4153846153847	423
622	1018.0945054945057	391
623	1019.7736263736265	378
624	1021.4527472527473	369
625	1023.1318681318683	423
626	1024.810989010989	371
627	1026.49010989011	375
628	1028.1692307692308	385
629	1029.8483516483518	384
630	1031.5274725274726	362
631	1033.2065934065936	392
632	1034.8857142857144	404
633	1036.5648351648354	347
634	1038.2439560439561	413
635	1039.9230769230771	397
636	1041.602197802198	342
637	1043.2813186813187	400
638	1044.9604395604397	358
639	1046.6395604395605	374
640	1048.3186813186815	372
641	1049.9978021978022	423
642	1051.6769230769232	404
643	1053.356043956044	362
644	1055.035164835165	389
645	1056.7142857142858	384
646	1058.3934065934068	378
647	1060.0725274725276	377
648	1061.7516483516486	376
649	1063.4307692307693	393
650	1065.1098901098903	356
651	1066.789010989011	385
652	1068.4681318681319	414
653	1070.1472527472529	392
654	1071.8263736263737	361
655	1073.5054945054947	374
656	1075.1846153846154	367
657	1076.8637362637364	372
658	1078.5428571428572	373
659	1080.2219780219782	394
660	1081.901098901099	367
661	1083.58021978022	355
662	1085.2593406593408	354
663	1086.9384615384618	360
664	1088.6175824175825	409
665	1090.2967032967033	365
666	1091.9758241758243	387
667	1093.654945054945	362
668	1095.334065934066	381
669	1097.0131868131868	385
670	1098.6923076923078	334
671	1100.3714285714286	365
672	1102.0505494505496	371
673	1103.7296703296704	369
674	1105.4087912087914	386
675	1107.0879120879122	353
676	1108.7670329670332	361
677	1110.446153846154	361
678	1112.125274725275	383
679	1113.8043956043957	397
680	1115.4835164835165	365
681	1117.1626373626375	362
682	1118.8417582417583	381
683	1120.5208791208793	377
684	1122.2	348
685	1123.879120879121	366
686	1125.5582417582418	364
687	1127.2373626373628	374
688	1128.9164835164836	358
689	1130.5956043956046	371
690	1132.2747252747254	372
691	1133.9538461538464	348
692	1135.6329670329671	362
693	1137.312087912088	370
694	1138.991208791209	426
695	1140.6703296703297	366
696	1142.3494505494507	374
697	1144.0285714285715	343
698	1145.7076923076925	393
699	1147.3868131868132	358
700	1149.0659340659342	363
701	1150.745054945055	363
702	1152.424175824176	368
703	1154.1032967032968	375
704	1155.7824175824178	362
705	1157.4615384615386	359
706	1159.1406593406593	326
707	1160.8197802197803	377
708	1162.4989010989011	341
709	1164.1780219780221	316
710	1165.857142857143	350
