Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1250
Conversion Gain:	1024
Coarse Gain:	5
Fine Gain:	24
Upper Discriminator:	1733
Lower Discriminator:	-2
Calibration Coefficients:	-26.31868131868123	1.6791208791208792
Calibration Channels:	320	775
Calibration Energies:	511.0	1275.0
Elapsed Real Time:	550.65
Elapsed Live Time:	456.84
Start Time:	February 16, 2016, 03:39:36
End Time:	February 16, 2016, 03:48:46
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	273	349	128787	10978	37	490

Channel Data:
Channel	Energy	Counts
429	694.0241758241759	739
430	695.7032967032968	726
431	697.3824175824177	720
432	699.0615384615386	720
433	700.7406593406595	736
434	702.4197802197804	712
435	704.0989010989013	679
436	705.778021978022	750
437	707.4571428571429	663
438	709.1362637362638	648
439	710.8153846153847	688
440	712.4945054945056	703
441	714.1736263736265	688
442	715.8527472527473	731
443	717.5318681318682	754
444	719.2109890109891	685
445	720.89010989011	670
446	722.5692307692309	668
447	724.2483516483518	714
448	725.9274725274727	685
449	727.6065934065936	704
450	729.2857142857143	630
451	730.9648351648352	660
452	732.6439560439561	665
453	734.323076923077	645
454	736.0021978021979	675
455	737.6813186813188	673
456	739.3604395604397	635
457	741.0395604395605	608
458	742.7186813186814	656
459	744.3978021978023	656
460	746.0769230769232	698
461	747.7560439560441	649
462	749.435164835165	672
463	751.1142857142859	698
464	752.7934065934066	698
465	754.4725274725275	703
466	756.1516483516484	663
467	757.8307692307693	645
468	759.5098901098902	687
469	761.1890109890111	616
470	762.868131868132	634
471	764.5472527472529	675
472	766.2263736263737	655
473	767.9054945054946	593
474	769.5846153846155	633
475	771.2637362637364	654
476	772.9428571428573	672
477	774.6219780219782	651
478	776.301098901099	646
479	777.9802197802198	652
480	779.6593406593407	673
481	781.3384615384616	672
482	783.0175824175825	597
483	784.6967032967034	624
484	786.3758241758243	606
485	788.0549450549452	635
486	789.734065934066	633
487	791.4131868131869	611
488	793.0923076923078	666
489	794.7714285714287	541
490	796.4505494505496	638
491	798.1296703296705	663
492	799.8087912087913	617
493	801.4879120879122	611
494	803.167032967033	588
495	804.8461538461539	639
496	806.5252747252748	623
497	808.2043956043957	625
498	809.8835164835166	665
499	811.5626373626375	620
500	813.2417582417584	613
501	814.9208791208792	592
502	816.6000000000001	611
503	818.279120879121	611
504	819.9582417582419	592
505	821.6373626373628	622
506	823.3164835164836	589
507	824.9956043956045	611
508	826.6747252747253	569
509	828.3538461538462	603
510	830.0329670329671	600
511	831.712087912088	601
512	833.3912087912089	646
513	835.0703296703298	592
514	836.7494505494507	588
515	838.4285714285716	567
516	840.1076923076924	596
517	841.7868131868133	599
518	843.4659340659342	583
519	845.145054945055	532
520	846.8241758241759	590
521	848.5032967032968	537
522	850.1824175824177	538
523	851.8615384615385	542
