Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1250
Conversion Gain:	1024
Coarse Gain:	5
Fine Gain:	24
Upper Discriminator:	1733
Lower Discriminator:	-2
Calibration Coefficients:	-26.31868131868123	1.6791208791208792
Calibration Channels:	320	775
Calibration Energies:	511.0	1275.0
Elapsed Real Time:	334.6
Elapsed Live Time:	278.13
Start Time:	February 16, 2016, 03:25:45
End Time:	February 16, 2016, 03:31:19
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	273	349	71322	4485	20	490

Channel Data:
Channel	Energy	Counts
780	1283.3956043956046	194
781	1285.0747252747253	196
782	1286.7538461538463	213
783	1288.432967032967	182
784	1290.112087912088	206
785	1291.7912087912089	208
786	1293.4703296703299	199
787	1295.1494505494506	175
788	1296.8285714285716	205
789	1298.5076923076924	200
790	1300.1868131868132	185
791	1301.8659340659342	203
792	1303.545054945055	165
793	1305.224175824176	197
794	1306.9032967032967	190
795	1308.5824175824177	185
796	1310.2615384615385	175
797	1311.9406593406595	195
798	1313.6197802197803	188
799	1315.2989010989013	191
800	1316.978021978022	179
801	1318.657142857143	190
802	1320.3362637362638	188
803	1322.0153846153846	186
804	1323.6945054945056	177
805	1325.3736263736264	169
806	1327.0527472527474	176
807	1328.7318681318682	180
808	1330.4109890109892	171
809	1332.09010989011	177
810	1333.769230769231	179
811	1335.4483516483517	161
812	1337.1274725274727	195
813	1338.8065934065935	158
814	1340.4857142857145	212
815	1342.1648351648353	199
816	1343.8439560439563	173
817	1345.523076923077	187
818	1347.2021978021978	173
819	1348.8813186813188	189
820	1350.5604395604396	162
821	1352.2395604395606	187
822	1353.9186813186814	188
823	1355.5978021978024	164
824	1357.2769230769231	164
825	1358.9560439560441	180
826	1360.635164835165	186
827	1362.314285714286	182
828	1363.9934065934067	158
829	1365.6725274725277	173
830	1367.3516483516485	188
831	1369.0307692307692	188
832	1370.7098901098902	187
833	1372.389010989011	174
834	1374.068131868132	214
835	1375.7472527472528	199
836	1377.4263736263738	157
837	1379.1054945054946	174
838	1380.7846153846156	191
839	1382.4637362637363	170
840	1384.1428571428573	175
841	1385.821978021978	168
842	1387.501098901099	169
843	1389.1802197802199	189
844	1390.859340659341	188
845	1392.5384615384617	150
846	1394.2175824175824	182
847	1395.8967032967034	186
848	1397.5758241758242	181
849	1399.2549450549452	170
850	1400.934065934066	156
851	1402.613186813187	177
852	1404.2923076923078	170
853	1405.9714285714288	179
854	1407.6505494505495	196
855	1409.3296703296705	170
856	1411.0087912087913	161
857	1412.6879120879123	169
858	1414.367032967033	175
859	1416.0461538461539	184
860	1417.7252747252749	175
861	1419.4043956043956	204
862	1421.0835164835166	161
863	1422.7626373626374	162
864	1424.4417582417584	165
865	1426.1208791208792	162
866	1427.8000000000002	162
867	1429.479120879121	148
868	1431.158241758242	180
869	1432.8373626373627	160
870	1434.5164835164837	155
871	1436.1956043956045	159
872	1437.8747252747253	132
873	1439.5538461538463	168
874	1441.232967032967	147
875	1442.912087912088	144
876	1444.5912087912088	168
877	1446.2703296703298	151
878	1447.9494505494506	150
879	1449.6285714285716	158
880	1451.3076923076924	150
881	1452.9868131868134	165
882	1454.6659340659342	130
883	1456.3450549450552	152
884	1458.024175824176	160
885	1459.703296703297	178
886	1461.3824175824177	172
887	1463.0615384615385	155
888	1464.7406593406595	164
889	1466.4197802197803	172
890	1468.0989010989013	171
891	1469.778021978022	184
892	1471.457142857143	151
893	1473.1362637362638	140
894	1474.8153846153848	187
895	1476.4945054945056	156
896	1478.1736263736266	161
897	1479.8527472527473	166
898	1481.5318681318684	169
899	1483.2109890109891	113
900	1484.89010989011	152
901	1486.569230769231	144
902	1488.2483516483517	136
903	1489.9274725274727	129
904	1491.6065934065934	151
905	1493.2857142857144	144
906	1494.9648351648352	141
907	1496.6439560439562	142
908	1498.323076923077	151
909	1500.002197802198	142
910	1501.6813186813188	135
911	1503.3604395604398	142
912	1505.0395604395605	154
913	1506.7186813186815	164
914	1508.3978021978023	127
915	1510.076923076923	118
916	1511.756043956044	135
917	1513.4351648351649	138
918	1515.1142857142859	156
919	1516.7934065934066	131
920	1518.4725274725276	135
921	1520.1516483516484	144
922	1521.8307692307694	141
923	1523.5098901098902	142
924	1525.1890109890112	139
