Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1250
Conversion Gain:	1024
Coarse Gain:	5
Fine Gain:	24
Upper Discriminator:	1733
Lower Discriminator:	-2
Calibration Coefficients:	-26.31868131868123	1.6791208791208792
Calibration Channels:	320	775
Calibration Energies:	511.0	1275.0
Elapsed Real Time:	546.44
Elapsed Live Time:	447.12
Start Time:	February 16, 2016, 02:29:19
End Time:	February 16, 2016, 02:38:25
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

3	1	3	5012	1123	0	-22

Channel Data:
Channel	Energy	Counts
746	1226.3054945054946	299
747	1227.9846153846156	304
748	1229.6637362637364	282
749	1231.3428571428572	284
750	1233.0219780219782	329
751	1234.701098901099	299
752	1236.38021978022	247
753	1238.0593406593407	286
754	1239.7384615384617	304
755	1241.4175824175825	272
756	1243.0967032967035	270
757	1244.7758241758243	278
758	1246.4549450549453	282
759	1248.134065934066	286
760	1249.813186813187	320
761	1251.4923076923078	308
762	1253.1714285714286	285
763	1254.8505494505496	280
764	1256.5296703296704	323
765	1258.2087912087914	303
766	1259.8879120879121	297
767	1261.5670329670331	271
768	1263.246153846154	279
769	1264.925274725275	281
770	1266.6043956043957	274
771	1268.2835164835167	281
772	1269.9626373626375	258
773	1271.6417582417585	284
774	1273.3208791208792	287
775	1275.0	271
776	1276.679120879121	277
777	1278.3582417582418	269
778	1280.0373626373628	256
779	1281.7164835164835	259
780	1283.3956043956046	297
781	1285.0747252747253	271
782	1286.7538461538463	267
783	1288.432967032967	284
784	1290.112087912088	265
785	1291.7912087912089	289
786	1293.4703296703299	276
787	1295.1494505494506	269
788	1296.8285714285716	287
789	1298.5076923076924	304
790	1300.1868131868132	265
791	1301.8659340659342	271
792	1303.545054945055	298
793	1305.224175824176	265
794	1306.9032967032967	258
795	1308.5824175824177	278
796	1310.2615384615385	259
797	1311.9406593406595	260
798	1313.6197802197803	254
799	1315.2989010989013	247
800	1316.978021978022	281
801	1318.657142857143	273
802	1320.3362637362638	233
803	1322.0153846153846	289
804	1323.6945054945056	285
805	1325.3736263736264	238
806	1327.0527472527474	238
807	1328.7318681318682	270
808	1330.4109890109892	258
809	1332.09010989011	263
810	1333.769230769231	275
811	1335.4483516483517	256
812	1337.1274725274727	280
813	1338.8065934065935	258
814	1340.4857142857145	230
815	1342.1648351648353	269
816	1343.8439560439563	264
817	1345.523076923077	269
818	1347.2021978021978	232
819	1348.8813186813188	261
820	1350.5604395604396	280
821	1352.2395604395606	260
822	1353.9186813186814	241
823	1355.5978021978024	244
824	1357.2769230769231	253
825	1358.9560439560441	247
826	1360.635164835165	234
827	1362.314285714286	241
828	1363.9934065934067	268
829	1365.6725274725277	268
830	1367.3516483516485	227
831	1369.0307692307692	228
832	1370.7098901098902	241
833	1372.389010989011	232
834	1374.068131868132	243
835	1375.7472527472528	248
836	1377.4263736263738	242
837	1379.1054945054946	223
838	1380.7846153846156	237
839	1382.4637362637363	222
840	1384.1428571428573	206
841	1385.821978021978	236
842	1387.501098901099	240
843	1389.1802197802199	256
844	1390.859340659341	256
845	1392.5384615384617	251
846	1394.2175824175824	226
847	1395.8967032967034	257
848	1397.5758241758242	253
849	1399.2549450549452	224
850	1400.934065934066	234
851	1402.613186813187	234
852	1404.2923076923078	242
853	1405.9714285714288	238
854	1407.6505494505495	199
855	1409.3296703296705	218
856	1411.0087912087913	180
857	1412.6879120879123	224
858	1414.367032967033	251
859	1416.0461538461539	222
860	1417.7252747252749	223
861	1419.4043956043956	248
862	1421.0835164835166	238
863	1422.7626373626374	223
